,Review Text,Review Date,Star Ratings,Review Website,Brand Name
132,"It is an amazing experience with MG Hector and it's German-based company, powerful engine and mileage are good. Interior is designed in both metal and wood so good looking and main informing touching display is awesome and the voice commanding is enabled so easy to use this car and many colours are there. In the top, there is a sunroof And in front...Read More","On: Nov 11, 2019 | 39 Views",,www.cardekho.com,MG Hector
133,"I have been driving MG Hector, Petrol, DCT Car for the last 3 months. I am thoroughly disappointed with fuel efficiency. City driving is between 5 to 6 km which is nowhere near the declared fuel efficiency of 13+ km. Highway driving FE is not more than 9kms. Moreover, there is a lag in DCT when you accelerate. VW TSI is the best in automatic transm...Read More","On: Nov 09, 2019 | 140 Views",,www.cardekho.com,MG Hector
134,"MG Hector is a good car with a new attractive design, nice work on the headlamps at the back. But even making simplest of the task such as adjusting the fan speed by use of the touch screen or voice command is quite difficult to get used to, moreover, the voice command is not responsive at all times. A nice new concept car overall. Read More","On: Nov 13, 2019 | 33 Views",,www.cardekho.com,MG Hector
135,"I have MG Hector diesel top-end variants. The car has a good level of comfort. However, it comes with a touch screen of 10 inch which feels good. The car comes with sunroof which gives it a luxury look. According to safety, it comes with 6 airbags, ABS, EBD, all-disc brakes, 360° camera, front parking sensors and many more. Overall I would like to ...Read More","On: Nov 09, 2019 | 35 Views",,www.cardekho.com,MG Hector
136,"MG Hector is best in terms of space and it gets a tesla type touchscreen which is absolutely great. Its feature distribution is good in all its variant or its engine is good you can buy it if you want space in your car. But if you want features then you will go for seltos, it gets all led lights and best in bad roads. Read More","On: Nov 08, 2019 | 25 Views",,www.cardekho.com,MG Hector
137,"MG Hector is one of the best experience of driving this car. And especially in today's world where people are just in connection with one touch. This MG car is also now a smart car where people are smart with phones and many more. Well, it's one of the best launch for India to launch MG Hector. Drive your experience and now get a smart car. Read More","On: Nov 11, 2019 | 31 Views",,www.cardekho.com,MG Hector
138,This is an excellent car in the segment. The mileage is impressive. ,"On: Nov 07, 2019 | 4714 Views",,www.cardekho.com,MG Hector
139,The features are impressive. The seating is very comfortable. The entertainment system is good. This is the best car in this segment.,"On: Oct 31, 2019 | 4569 Views",,www.cardekho.com,MG Hector
140,"I own a petrol hybrid MG Hector and the experience has been amazing to date. Have completed 2k kms. 1. The engine : sufficient power for this sized car. I initially thought the power to weight ratio would be evident when it comes to pulling the car, but I haven't experienced lack of power in most scenarios. The noise and vibrations are so low that ...Read More","On: Nov 08, 2019 | 987 Views",,www.cardekho.com,MG Hector
141,"MG Hector is the best Suv To Buy With More Features. Pick up of the vehicle is excellent, Comfort of the vehicle is superb. The overall performance of the vehicle is awesome. Mileage is better as compared to other Suv. After-sales service is awesome as they have given me was excellent as they answered for my doubts after the delivery. Engine Perfor...Read More","On: Nov 06, 2019 | 1245 Views",,www.cardekho.com,MG Hector
142,"I like the front grill of MG Hector especially the DRLS alongwith the indicators. When I sat inside the hector it felt wow because the interior looks like you are sitting in a living room with a 10 inches display along with a navigation and GPRS. Voice command is also very great. I love the front of the car but at the back, it looks like an Audi as...Read More","On: Oct 28, 2019 | 71 Views",,www.cardekho.com,MG Hector
143,"I don't really know about the performance of MG Hector and other ratings of this car but if you talk about the looks.. perfection.. its beauty is its LED headlights and taillights. Its slim body gives a very VIP look. It's gorgeous in every way, although its width is a little bit weird but the cuttings and edges are so perfect that it just covers t...Read More","On: Nov 08, 2019 | 219 Views",,www.cardekho.com,MG Hector
144,Wow-what an experience I just purchased an MG Hector sharp mt it was an excellent experience giving a mileage of 18 and pickup of the car is very nice and the internal feature of the car is just wow easy to use and the car is giving the best luxury look which is plus point is that the car is very nice and this car is not much expensive and I will s...Read More,"On: Nov 03, 2019 | 119 Views",,www.cardekho.com,MG Hector
145,"MG Hector is the best combination for good looks, design and at a minimum prices ranges. This car have all the features which the imported car posses. It is a really good car at that budget. Read More","On: Nov 07, 2019 | 194 Views",,www.cardekho.com,MG Hector
146,"MG Hector is a good and powerful vehicle.As it has a powerful engine with great cc and power in a less amount of money. Just a remaining thing is an automatic variant, which is really needed. Read More","On: Nov 05, 2019 | 64 Views",,www.cardekho.com,MG Hector
147,MG Hector is an excellent car nice power and great comfort and just perfect for everything and the price is too reasonable.,"On: Oct 28, 2019 | 29 Views",for Sharp AT,www.cardekho.com,MG Hector
148,"MG Hector is a very high technology car, And I love it and this car price is also less as compared to its feature and this car is having nice ground clearance and this car is fabulous. Read More","Expected Launch: Jan 15, 2020",,www.cardekho.com,MG Hector
149,"MG Hector is a brilliant car. MG Hector also knew as internet car is a car with a lot of features as well a big size than Kia seltos. Hector is a good family car according to me. So if anyone wants to buy a good family car, then MG hector is the best choice.  Read More","Expected Launch: Jun 01, 2020",,www.cardekho.com,MG Hector
150,"Bought MG Hector over compass because of its specifications,within my price range & it offers the same power as a compass. Cons -(small tyres, the suspension on the soft side so there is lack of high-speed stability) Pros -(looks, connectivity, steering setup it feels like driving a small car, huge moonroof ) fiat Multijet engine with good mid-ra...Read More","Expected Launch: Mar 06, 2021",,www.cardekho.com,MG Hector
151,We Indians love SUV. MG Hector is one such product that feels strong and sturdy and huge like an SUV but drives like a car. Not an offroader at all but has a butch and strong on-road appeal like an SUV. Then with all those gizmos and airy cabin its just sheer pleasure to drive this beauty. And that ample boot space which could just help you out to ...Read More,"Expected Launch: Oct 15, 2020",,www.cardekho.com,MG Hector
152,Best in class. MG Hector is far better from other SUV in this segment. It's very comfortable and doesn't make us tired at all. Went from Hyderabad to Tirupati a 14 hours drive was far comfortable with the family . I wanna rate it above 5 stars but no prob 5/5 is what it deserves. The MG Hector will rule the roads once all cars are out and people wi...Read More,"Expected Launch: Jun 06, 2020",,www.cardekho.com,MG Hector
153,The MG Hector looks good and is tempting to buy as it offers a lot of great features at a significantly low price but the car has a severe problem which consumers may not come across very soon but some or the other day they may face many problems. The car's clutch plates are burning off. Read More,"On: Oct 27, 2019 | 869 Views",,www.cardekho.com,MG Hector
154,"MG Hector is an amazing car which is loaded with full of features. The car has awesome looks, DCT(dual-clutch transmission) is very smooth. This car has amazing safety features and strong built quality. The only drawback is its mileage, it is giving 7-8 in city and 11-12 on highways. Read More","On: Oct 23, 2019 | 10332 Views",,www.cardekho.com,MG Hector
155,"MG Hector is one of the best Vehicle, riding this vehicle made me feel of need for speed Most wanted. The big console makes riding more comfortable and convenient. That ""Hello MG"" feature just took up my heart. One from Starting to end, that touch panel, console, and each thing is worth buying. It's like Gem in a budget range. Read More","On: Oct 23, 2019 | 2125 Views",,www.cardekho.com,MG Hector
156,MG Hector is the best selling car as it has reached about 21 thousand bookings in India and is India's first internet car. This is my favourite car as it consists of my favourite features like a sunroof and responds to my speaking. It is good as it has options of petrol and diesel and gives better mileage. It has a big boot space and is my favourit...Read More,"On: Oct 14, 2019 | 7768 Views",,www.cardekho.com,MG Hector
157,M.G. had recently entered the Indian markets and became the most popular company in less time. The features are given in the MG Hector are the best features than any other cars according to price and type. It is having bold look and also having the sporty interiors. The concept of the panoramic sunroof is good and having the biggest touchscreen. Read More,"On: Oct 09, 2019 | 2560 Views",,www.cardekho.com,MG Hector
158,Took a test drive of MG Hector. The driving experience was ok. Actual AC controller is what a customer likes because voice command is not upto the mark. Camera clarity was awful. Seemed like a gimmick. Comfort level was good. But this car comes with offers which Indian customer loves.  Read More,"On: Oct 09, 2019 | 1221 Views",,www.cardekho.com,MG Hector
159,"MG Hector is a Premium Car. The finish, the performance all look top-notch. It has Revolutionized the future car concept and has set a benchmark of how cars should be. At a great price, one shares great Specifications.  Read More","On: Oct 14, 2019 | 158 Views",,www.cardekho.com,MG Hector
160,"There is no manufacturing defect from the brand\'s end. Also, we haven\'t been reported regarding any issues in the car. Proper oiling and maintenance of the mechanixcs in the car will prevent the car from defects.","On: Oct 09, 2019 | 139 Views",,www.cardekho.com,MG Hector
161,"I got my MG Hector Diesel Sharp on 1st August 2019 and I have driven for 2000 km. Overall car is great it has good road presence, pickup Is good, the turbo kicks in around 1500 rpm. I haven't experienced body roll as I have not cut any sharp corners yet. The screen is a bit slow. They need to improve the response time of the screen, also still wait...Read More","On: Oct 24, 2019 | 35 Views",,www.cardekho.com,MG Hector
162,"MG Hector is a Revolution of the Indian car market true Combination of technology and Performance. I like the way car has been responds your Commands. This is truly impressive, I must say that is the Winner of the Segment. Everything got perfect exterior and interior both look good, especially interior good quality of material Used by MG. I must sa...Read More","On: Oct 24, 2019 | 29 Views",,www.cardekho.com,MG Hector
163,"The design is awesome for MG Hector.This car comes with a panoramic sunroof which gives a feel as if you are sitting in a premium SUV. The internet, voice commands, and the 10inch touch screen are too good. Read More","On: Oct 06, 2019 | 14299 Views",,www.cardekho.com,MG Hector
164,Very big car and a stereo-like tab. It has better efficiency. Drive good on offroad also. 6-seater car for every person. Good protection facilities. Only one car but very good. It has an affordable price. Very spacious car. Good experience. Read More,"On: Oct 06, 2019 | 1761 Views",,www.cardekho.com,MG Hector
165,The MG Hector is the best car I have ever viewed with so much features premium body and a luxurious look from inside and outside and a comfortable and safe drive. It feels like sleeping on a bed when traveling while going for long distances. Read More,"On: Oct 09, 2019 | 569 Views",,www.cardekho.com,MG Hector
166,"Good and comfortable SUV in the segment, first panoramic sunroof in so low budget in SUV segment & awesome feeling in cabin & awesome sound system with amplifier woofer & speakers sound quality is good in this segment & boot space is also good with automatic hydraulic back gate closure and silent cabin also. Read More","On: Oct 02, 2019 | 83 Views",,www.cardekho.com,MG Hector
167,"Drove the MG Hector one whole day. In traffic, highway and mud road. Great performance and smooth ride. Amazing features. Fully voice controlled. Even the windows. I was awestruck. The 10.1-inch touchscreen adds to the premium feel. The panoramic sunroof in the top version gives you a feel of riding a convertible. In short, worth every penny. Read More","On: Sep 27, 2019 | 103 Views",,www.cardekho.com,MG Hector
168,"Yes, I was the first to buy MG Hector in Coimbatore. it is a superb car with all the technology. It has an awesome voice control and it is also full safety features with all around airbags and it has a massive boot space. Usually German is good at technology but MG Hector has the best tech in the world best it has 5g support with wifi and it is a c...Read More","On: Oct 05, 2019 | 202 Views",,www.cardekho.com,MG Hector
169,"It is the first car of MG in India. It has internet facility and has comfortable seats with very good pickup. The average is good, the engine is very high.","On: Sep 28, 2019 | 188 Views",,www.cardekho.com,MG Hector
170,MG Hector is the first car I had ever seen to talk like a human being. We wish we could accept more better from MG in future. This car made my day when I went for a ride with my brother. Since it is not a Premium car but it makes us feel more than premium. Read More,"On: Oct 04, 2019 | 26 Views",,www.cardekho.com,MG Hector
171,MG (Morris Garage) It is the first-ever model for MG Hector in India and is a connected SUV. This SUV is the most featured then Indian selling SUV's. Hector is loaded with full voice control. MG brought new technology and feature like important luxurious car in cheaper to the Indian market. Its well developed the first SUV in India. MG will beat ot...Read More,"On: Sep 29, 2019 | 84 Views",,www.cardekho.com,MG Hector
172,"MG Hector : Just today came back from 1200 mns test drive of My MG Hector Sharp Diesel from 07 to 09 Sep 19. Driving comfort, Powerful climate control, music system, suspension, space, headlamps are really worth to own this vehicle but less wheelbase, lack of 4x4, lack of sub look are the drawbacks. Fuel consumption is ok but not matching with com...Read More","On: Sep 29, 2019 | 57 Views",,www.cardekho.com,MG Hector
173,"MG Hector is a premium car with a great built quality. It gives good performance, it has good music system with a sunroof. The voice command feature is the first in the class. Read More","On: Sep 23, 2019 | 26208 Views",,www.cardekho.com,MG Hector
174,MG Hector is the best car for common people and this is the most affordable car with all features and beautiful customer satisfaction this is the car where most of the customers will be able to take it and get best customer experience for the long ride. Happy to see that it's available in our Hyderabad and in India too. Read More,"On: Sep 27, 2019 | 82 Views",,www.cardekho.com,MG Hector
175,MG Hector is an awesome car with high technical specification and in this segment. Especially the style of its infotainment screen and its sunroof.,"On: Sep 26, 2019 | 5616 Views",,www.cardekho.com,MG Hector
176,Had a test drive of MG Hector.the car feels solid overall. The music system is amazing. It feels like a car from a segment above.car has a spectacular road presence and styling. It is the best value for money car in India cirrently. Read More,"On: Sep 25, 2019 | 5961 Views",,www.cardekho.com,MG Hector
177,MG Hector is really nice. It gives us a very good comfort. On-road MG Hector drives very smoothly and this the best internet car for the car lovers. The boot space is too large in this car and the music system is too good. The air conditioner of this car is too good. I loved this I recommended you to purchase this car. Read More,"On: Sep 24, 2019 | 2849 Views",,www.cardekho.com,MG Hector
178,"MG Hector is the best Suv To Buy With More Features. Pick up of the vehicle is excellent, Comfort of the vehicle is superb. Overall performance of vehicle is awesome. Mileage is better as compared to other Suv. After-sales service is awesome as they have given me was excellent as they answered for my doubts after the delivery. Engine Performance of...Read More","On: Sep 24, 2019 | 1863 Views",,www.cardekho.com,MG Hector
179,MG Hector is a supercar with good looks. It has sunroof and voice control feature is the best.,"On: Sep 24, 2019 | 39 Views",,www.cardekho.com,MG Hector
180,"MG Hector: under thai support is not good on rear seats but the legroom is awesome, the car is comfortable on long distances.","On: Sep 23, 2019 | 198 Views",,www.cardekho.com,MG Hector
181,"MG Hector is a full package of good looks, status, and technology. Which is delivering more performance. I am passionate about MG Hector. I think this is a better investment because MG Hector will not lose much value as compared to others. MG Hector has more gadgets which help to avoid accidents. Seats of the car are pretty comfortable. Read More","On: Sep 25, 2019 | 2579 Views",,www.cardekho.com,MG Hector
182,MG Hector is the best car to buy in the budget of 25 lacs. Saturated with features and looks. An ultimate to JEEP COMPASS and TATA HARRIER. A pure luxury car with interiors much similar to that of MERCEDES. The most sensational panoramic sunroof has got automatic folding and unfolding cover of the glass. I would prefer this car for all the bearers....Read More,"On: Sep 24, 2019 | 110 Views",,www.cardekho.com,MG Hector
183,"MG Hector is sensational in all respect, looks , interiors, exterior, handling, driving. Simple superb I have personally experienced it since last 20 days of my delivery. No second thought Keep negative rumors apart. Worthy buy. Read More","Expected Launch: Jan 15, 2020",,www.cardekho.com,MG Hector
184,"MG Hector is the best-in-class car,terrible beat the competition and market of other cars like Creta and others, Luv this car, awesome performance, first in class tesla screen, which is wonderful, internet inside is the best feature I like the most,this is the wonderful car, with amazing performance, I want to buy this car in future. Read More","Expected Launch: Jun 01, 2020",,www.cardekho.com,MG Hector
185,MG Hector is a very hi-tech car according to its price range. Future technology has been used. Very good looking car with nice comfort hope to see something more from MG. It's very important to bring new technology at cheaper in India which MG has been successful in doing with its first car and best of luck to mg for its future upcoming car. Read More,"Expected Launch: Mar 06, 2021",,www.cardekho.com,MG Hector
186,"MG Hector is an amazing car specially with its features, it has been launched in very aggressive pricing. No car can beat it. It is a very long and wide car with unbelievable boot space of 587 liters. And it comes with the latest safety features like TCS, ESP which is amazing. As well as it is Internet connected car so it's safety is improved like ...Read More","Expected Launch: Oct 15, 2020",,www.cardekho.com,MG Hector
187,MG Hector is the best car in the segment. The car has good design and loaded with great features. It is a king on the road.,"Expected Launch: Jun 06, 2020",,www.cardekho.com,MG Hector
188,MG Hector is a very comfortable vehicle and value for money. ,"On: Sep 22, 2019 | 175 Views",,www.cardekho.com,MG Hector
189,"MG Hector is Value for money car. It has excellent features.  It has electronically adjustable Front sensors, rear sensors, Front camera, rear camera.","On: Sep 18, 2019 | 6194 Views",,www.cardekho.com,MG Hector
190,"Such a futuristic car MG Hector is like you can control your car with just your voice like""MG OPEN THE SUNROOF"" and the sunroof will get opened. Wow, I just love it.","On: Sep 23, 2019 | 36 Views",,www.cardekho.com,MG Hector
191,"There is no manufacturing defect from the brand\'s end. Also, we haven\'t been reported regarding any issues in the car. Proper oiling and maintenance of the mechanixcs in the car will prevent the car from defects.","On: Sep 20, 2019 | 1945 Views",,www.cardekho.com,MG Hector
192,"MG Hector is a car came in the market which can bring down other cars to shame. Yes, this car brings something very awesome with itself. The bold grill with a large MG badging is just like icing on the cake. The massive sunroof &#x1f60d;&#x1f60d; oh gosh it's a piece of art. Dual exhaust and the chrome treatment looks stunning. Of course, how can I...Read More","On: Sep 19, 2019 | 277 Views",,www.cardekho.com,MG Hector
193,"MG Hector is an amazing car specially with its features, it has been launched in very aggressive pricing. No car can beat it. It is a very long and wide car with unbelievable boot space of 587 liters. And it comes with the latest safety features like TCS, ESP which is amazing. As well as it is Internet connected car so it's safety is improved like ...Read More","On: Sep 19, 2019 | 164 Views",,www.cardekho.com,MG Hector
194,MG Hector when did advertisement from then only the car looked way to big and as its name its the human thing like everything can be controlled just by speaking the things like hello mg please open the sunroof and sunroof gets opened and also the car offers many other services and features that are basically the best thing in this price range overa...Read More,"On: Sep 21, 2019 | 388 Views",,www.cardekho.com,MG Hector
195," I am the biggest fan of MG Hector. Ok, now I will give you the proper review of this car. First, we have to go through the specifications (which mainly I liked ) *1956 cc engine *168 bhp *50+ connected features *25+ std safety features This is the specifications personally I liked more. Now we have to talk about, Pros :  *Design, *Full led lights,...Read More","On: Sep 20, 2019 | 95 Views",,www.cardekho.com,MG Hector
196,MG Hector is a very nice and budget car for many people. The specs and features the company is providing are very good.,"On: Sep 21, 2019 | 29 Views",,www.cardekho.com,MG Hector
197,MG Hector is awesome car and it has the best features. Its road presence is too good and it has good safety standards.,"On: Sep 17, 2019 | 86 Views",,www.cardekho.com,MG Hector
198,MG Hector is a nice car and gives a superb performance. It has a powerful engine and a super pick up.,"On: Sep 14, 2019 | 3551 Views",,www.cardekho.com,MG Hector
199,MG Hector is a fantastic car. It has voice control and it gives super driving experience.,"On: Sep 10, 2019 | 13235 Views",,www.cardekho.com,MG Hector
200,MG Hector is a nice car with comfortable seats. New generation people will like this car for sure. Very good car in its segment as compared to Creta and Seltos.,"On: Sep 16, 2019 | 241 Views",,www.cardekho.com,MG Hector
201,MG Hector is a great car very comfortable and has power in the engine. Actually worth of money 17lakhs for all those features is a go for me.,"On: Sep 16, 2019 | 133 Views",,www.cardekho.com,MG Hector
202,"Actually just I am giving 5 &#x1f31f; to MG Hector because it actually deserves this. According to the asking price, this car is just awesome. Car is having internet and it is good looking thus States the car that it is one of the best cars of 2019. If MG will give this type of car in the future then surely the company will touch the sky and for th...Read More","On: Sep 14, 2019 | 46 Views",,www.cardekho.com,MG Hector
203,MG Hector is super and features are superb specialist features are very good and this car made with human technology. It's India's first human technology car under 20lakhs and comfort of this car also very good and panoramic sunroof is very long and I can't ever see such a car with that excellent features I wish to buy this car for all. Read More,"On: Sep 14, 2019 | 36 Views",,www.cardekho.com,MG Hector
204,MG Hector - Front grill helps this car to get an amazing road presence. Customize the interior of your car from mg as the Black interior is boring. The infotainment system is average but not best. Hector has awesome build quality. If you want to get a good buy in this segment you should go for hector. Mg hector is far better than Hyundai Creta. Read More,"On: Sep 09, 2019 | 2078 Views",,www.cardekho.com,MG Hector
205,"MG hector is totally amazing car, both look vise and feature vise. It has a voice command feature which is unique in its segment. secondly, MG hector does not have a hump in the legroom of rear seats. It also has the largest boot as compared to its rivals. Its more spacious and quality of material used in making the dashboard is really awesome. Read More","On: Sep 08, 2019 | 865 Views",,www.cardekho.com,MG Hector
206,MG Hector is a good car. Done something different from others. Value for money car. Best ever features. The best thing it's infotainment system. It's front grill and headlamps gives it a different and gorgeous look. Its seating comfort is also best in class. A perfect five-seater car. Alloys also give it an enhanced look. The built quality is also ...Read More,"On: Sep 16, 2019 | 28 Views",for Hybrid Sharp MT,www.cardekho.com,MG Hector
207,"One of the best cars in today's generation, speechless features, ultimate look, excellent in speed and pick up, nice infrastructure, average, and mileage are quite good.","On: Sep 12, 2019 | 59 Views",,www.cardekho.com,MG Hector
208,"It would be best if you name it as a china toy car. It has many problems, please no one buy the car and waste your money. The clutch plates will get burnt if you drive for more time in traffic, for diesel, there are fuel pump problems, All the parts are exported from China. Read More","On: Sep 02, 2019 | 3557 Views",,www.cardekho.com,MG Hector
209,"Car and its features are superb, this car made with human technology and it's India's first human technology car under 20 lakhs and comfort of this car also very good. The panaromic sunroof is very long. Read More","On: Sep 04, 2019 | 6249 Views",,www.cardekho.com,MG Hector
210,"MG Hector is an Amazing car, have no words but I can only say that from a bit time ago it becomes my dream car and I recently purchased it by knowing features, photos and dealers contact around me with the help of #CARDEKHO, Thanks, cardekho team, and great app keep helping people and fulfilling people's dream. Read More","On: Sep 08, 2019 | 449 Views",,www.cardekho.com,MG Hector
211,MG Hector is good for its internetwork but all people say that it is a Chinese company.,"On: Sep 07, 2019 | 1385 Views",,www.cardekho.com,MG Hector
212,"MG Hector is an outstanding car as the car is offering almost everything like sunroof, speaker system, 10 inches touch screen infotainment system. The car has excellent interiors and exteriors. The car has some disadvantages as well, like small tyres and turbo lag. Otherwise, the car is excellent at a good price range. Read More","On: Sep 06, 2019 | 139 Views",,www.cardekho.com,MG Hector
213,MG Hector is an eyecatcher. We got MG on 9th of July. since days we are on top of cloud 9. its super amazing car with all luxury comfort style smartness n most imp internet-connected car. Read More,"On: Sep 05, 2019 | 191 Views",,www.cardekho.com,MG Hector
214,MG Hector is the best car I have ever seen in my life. It is a voice control car. And it is at the lowest price is only 12 lakhs. And it looks very shiny and it has a sunroof. The sunroof makes us being the best view of nature. It has an awesome and stylish body. It also talks to us.  Read More,"On: Sep 03, 2019 | 27 Views",,www.cardekho.com,MG Hector
215,"Actually, just I am giving 5 &#x1f31f; to MG Hector because it actually deserves this. According to the asking price, this car is just awesome. Car is having internet and it is good looking thus States the car that it is one of the best cars of 2019. If MG will give this type of car in the future then surely the company will touch the sky and for t...Read More","On: Sep 05, 2019 | 29 Views",,www.cardekho.com,MG Hector
216,MG Hector gives a good pick up. Looks are awesome. The best part is its sunroof and available at an affordable price 20Lakh. The competition is the Creta and the compass but it has an edge on it I think that the interior could have a more luxurious feel but if you are looking for a good package SUV + MUV you have my blessings go for it. Read More,"On: Sep 04, 2019 | 23 Views",,www.cardekho.com,MG Hector
217,MG Hector is the best SUV in India. It has many good features. It gives the best driving experience. Very comfortable car.,"On: Sep 03, 2019 | 22 Views",,www.cardekho.com,MG Hector
218,"It is a human thing and has so many good features. It is a fully automatic car like we say that ""Hello MG, Please open sunroof, Please play my favorite song, Please turn on AC"" and it responds so well.  Read More","Expected Launch: Jan 15, 2020",,www.cardekho.com,MG Hector
219,MG Hector has good looks but I prefer MG ZS EV is my choice spacious cabin bigger than Creta and Kia seltos and in EV its better than Tata upcoming ev to buy.,"Expected Launch: Jun 01, 2020",,www.cardekho.com,MG Hector
220,I think  MG Hector need more time to set in India and Kia Seltos is best in comparison with it.,"Expected Launch: Mar 06, 2021",,www.cardekho.com,MG Hector
221,MG Hector is such a brilliant car because it has internet inside and gives premium quality. This car is very powerful. I like this car a lot.,"Expected Launch: Oct 15, 2020",,www.cardekho.com,MG Hector
222,"There is no manufacturing defect from the brand\'s end. Also, we haven\'t been reported regarding any issues in the car. Proper oiling and maintenance of the mechanixcs in the car will prevent the car from defects.","Expected Launch: Jun 06, 2020",,www.cardekho.com,MG Hector
223, MG Hector is a good car but Kia has beaten it at price. No doubt features are endless the reflector beam at the back spoils the look. Though the handling is good and its voice control is a bit laggy. Interior is good but could be better. Exterior needs to be better. The engine is solid and the pickup is great mood work by MG for roads in India. Ho...Read More,"On: Aug 28, 2019 | 10010 Views",,www.cardekho.com,MG Hector
224,"MG Hector cant be the segment leader just because of low price and this car is not offering things up to the mark, as the car is offering low quality at low price and this is very disappointing. Either u raise ur standard quality and charge more money or must stop selling this cheap product. Read More","On: Aug 30, 2019 | 3917 Views",,www.cardekho.com,MG Hector
225,"MG Hector is the best car I ever saw, best in feautures and best in driving expirience. The car is made in such a way that the person would buy it after driving it. Everyone has a dream for this fantastic car. Read More","On: Aug 31, 2019 | 350 Views",,www.cardekho.com,MG Hector
226,"  MG Hector is having poor quality interiors, bad ride quality such as body roll. Engine lacks a punch comparing the size of the car feels very underpowered, exteriors are good and eye-catchy Read More","On: Aug 27, 2019 | 4629 Views",,www.cardekho.com,MG Hector
227,MG Hector is the best SUV in the segment with fully loaded and excellent features. It gives smooth and comfortable driving. Go for it!,"On: Sep 01, 2019 | 20 Views",,www.cardekho.com,MG Hector
228,"MG Hector is a great car. I took the test drive and its a mind-blowing car and one of the most impressive feature in this car is voice command with 10.4"" infotainment system.     Read More","On: Aug 31, 2019 | 26 Views",,www.cardekho.com,MG Hector
229,  MG Hector is a powerful car with best features. It has a powerful engine which gives the best experience.,"On: Aug 30, 2019 | 32 Views",,www.cardekho.com,MG Hector
230,This is an amazing machine. Full of power. In short its a beast. It is very comfortable and the petrol variant is so quiet from inside.,"On: Aug 30, 2019 | 29 Views",,www.cardekho.com,MG Hector
231,"It is really spacious, amazing handling on roads, good looks & affordable when compared to similar size vehicle. KIA Seltos is similar but there is no competition of Hector. Price for this is really competitive. Read More","On: Aug 28, 2019 | 25 Views",,www.cardekho.com,MG Hector
232,"Too good vehicle. The opposing market is perplexed and dumb, about what to comment. The quality, the material, the engine, the sunroof, the rear seat comfort is flawless. An affordable luxury. Read More","On: Aug 28, 2019 | 25 Views",,www.cardekho.com,MG Hector
233,"MG Hector gives good power and torque with modern features like wide touchscreen with the internet. Car is very spacious, comfortable to drive even in city traffic.","On: Aug 24, 2019 | 30 Views",,www.cardekho.com,MG Hector
234,Touch response is not that good as compared to variants sold outside India and the interior is nice not the best and I did not like the design as it looks like a rectangular box as and it is not appealing as other competitors in the segment as well as the Kia Seltos which has made its debut in India. I think Seltos will gain more buyers than Hector...Read More,"On: Aug 26, 2019 | 33 Views",for Super MT,www.cardekho.com,MG Hector
235,"MG Hector, I just love this car as car design, interiors and exteriors are great. The best thing is voice control.","On: Aug 24, 2019 | 4167 Views",,www.cardekho.com,MG Hector
236,  MG Hector is an awesome car as it is India's first internet car. Car is having a large boot space and available at a different price range.,"On: Aug 24, 2019 | 1758 Views",,www.cardekho.com,MG Hector
237,  MG Hector is a beautiful and comfortable car with same engine as of Jeep Compass and Harrier. Really happy with this car.,"On: Aug 23, 2019 | 184 Views",,www.cardekho.com,MG Hector
238,"MG Hector is a revolution in motor industry to come with this many features in this price like solid body, Fiat engine n excellent comfort drive.","On: Aug 26, 2019 | 32 Views",,www.cardekho.com,MG Hector
239,Nice car with a good drive and handling. My children are liking it very much especially the sunroof color quality is excellent.,"On: Aug 25, 2019 | 12008 Views",,www.cardekho.com,MG Hector
240,Disliked the car. Expectations were high but the car was not at all up to the mark. Poor build quality. Even a small hit had put a deep dent on it.,"On: Aug 25, 2019 | 74 Views",,www.cardekho.com,MG Hector
241,Disliked the car. Expectations were high but the car was not at all up-to-the-mark. Poor build quality. Even a small hit had put a deep dent on it.,"On: Aug 24, 2019 | 223 Views",,www.cardekho.com,MG Hector
242,A very bad car indeed. Not at all recommended. Poor quality and road presence. Not at all suitable for odd rising.,"On: Aug 24, 2019 | 30 Views",,www.cardekho.com,MG Hector
243,"My experience is amazing with MG Hector. The car is very spacious from inside, the cabin and the build quality is also strong. There are many first-in-segment and best-in-segment features like Bose speakers, Voice Control, Panoramic Sunroof, 10.4 Inch Touchscreen, Inbuilt Navigation and much more. I would strongly recommend this car to people who a...Read More","On: Aug 23, 2019 | 6785 Views",for Smart AT,www.cardekho.com,MG Hector
244,MG Hector's handling is not excellent and the steering feels a little disconnected form the road. The rest of the car has really good features like the connected asssitant and internet. The huge infotainment system really catches the attention. The seats are really comfortable. It is really spacious. The boot is big. But the engine is little underp...Read More,"On: Aug 23, 2019 | 641 Views",,www.cardekho.com,MG Hector
